time,a_x,a_z,a_y,g_x
2021-01-31T16:33:04.859281842Z,-0.325424,10.042676,-1.121037,1745.625
2021-01-31T16:33:04.875282632Z,-0.385244,10.447062,-0.776471,2244.375
2021-01-31T16:33:04.891280974Z,-0.577867,10.296316,-0.837488,2196.25
2021-01-31T16:33:04.907277493Z,-0.418744,10.092925,-1.2335,1846.25
2021-01-31T16:33:04.923276459Z,-0.488136,9.869196,-1.007378,1977.5
2021-01-31T16:33:04.939275218Z,-0.479761,10.097712,-1.026521,2091.25
2021-01-31T16:33:04.955275695Z,-0.56351,9.77827,-0.715454,1811.25
2021-01-31T16:33:04.971272370Z,-0.543171,10.41835,-0.994218,2345
2021-01-31T16:33:04.987269879Z,-0.583849,10.089336,-0.988236,2038.75
2021-01-31T16:33:05.003267335Z,-0.386441,10.839487,-1.062413,1898.75
2021-01-31T16:33:05.019298020Z,-0.491725,9.530612,-0.981057,1820
2021-01-31T16:33:05.035296778Z,-0.362513,9.974482,-0.765703,1701.875
2021-01-31T16:33:05.051295067Z,-0.668794,10.518847,-1.002593,1833.125
2021-01-31T16:33:05.067291638Z,-0.66999,9.87159,-0.848256,1811.25
2021-01-31T16:33:05.083288366Z,-0.491725,10.210175,-0.845863,1684.375
2021-01-31T16:33:05.099287020Z,-0.697508,10.004392,-0.781257,2480.625
2021-01-31T16:33:05.115431607Z,-0.368495,10.103694,-0.636491,2016.875
2021-01-31T16:33:05.131429428Z,-0.565903,10.090532,-0.991825,2183.125
2021-01-31T16:33:05.147429645Z,-0.355334,10.079765,-1.037289,2030
2021-01-31T16:33:05.163426684Z,-0.416351,10.122837,-0.965504,1806.875
2021-01-31T16:33:05.179497420Z,-0.448654,9.79143,-0.932004,1741.25
2021-01-31T16:33:05.195557010Z,-0.568295,9.876375,-0.949951,1894.375
2021-01-31T16:33:05.211639255Z,-0.51685,10.323833,-1.049253,1596.875
2021-01-31T16:33:05.227700772Z,-0.598206,9.936196,-0.928415,1701.875
2021-01-31T16:33:05.243689999Z,-0.416351,10.267602,-0.993021,1430.625
2021-01-31T16:33:05.259653915Z,-0.709472,9.911072,-0.845863,1575
2021-01-31T16:33:05.275623508Z,-0.482154,10.268798,-0.81356,1684.375
2021-01-31T16:33:05.291587892Z,-0.489332,10.4016,-0.933201,1649.375
2021-01-31T16:33:05.307551755Z,-0.552742,10.110871,-0.990629,1391.25
2021-01-31T16:33:05.323516452Z,-0.594616,10.085747,-0.818345,1631.875
2021-01-31T16:33:05.339481930Z,-0.746561,10.594223,-1.082752,1452.5
2021-01-31T16:33:05.355446783Z,-0.234497,10.219746,-1.158126,1351.875
2021-01-31T16:33:05.371409813Z,-0.271585,10.710274,-0.991825,1981.875
2021-01-31T16:33:05.387375604Z,-0.62333,10.19821,-0.818345,1911.875
2021-01-31T16:33:05.403339311Z,-0.464208,10.264012,-1.152144,1330
2021-01-31T16:33:05.419304737Z,-0.509671,10.309477,-0.982254,2086.875
2021-01-31T16:33:05.435268549Z,-0.409173,10.205389,-1.038485,1876.875
2021-01-31T16:33:05.451232360Z,-0.368495,10.328619,-0.929612,1736.875
2021-01-31T16:33:05.467197994Z,-0.369691,10.394422,-0.987039,2191.875
2021-01-31T16:33:05.483161337Z,-0.614955,10.236496,-1.012164,1767.5
2021-01-31T16:33:05.499122336Z,-0.308674,10.600205,-1.135394,2104.375
2021-01-31T16:33:05.515085783Z,-0.351745,9.872787,-0.92004,2126.25
2021-01-31T16:33:05.531049490Z,-0.396012,10.545169,-1.089931,2025.625
2021-01-31T16:33:05.547010020Z,-0.506082,10.001998,-1.004985,2091.25
2021-01-31T16:33:05.562973623Z,-0.507278,10.461421,-1.01695,1933.75
2021-01-31T16:33:05.578934935Z,-0.507278,9.68136,-1.026521,2082.5
2021-01-31T16:33:05.594897080Z,-0.512064,10.572687,-0.928415,2340.625
2021-01-31T16:33:05.610857662Z,-0.653241,10.141978,-0.722632,2235.625
2021-01-31T16:33:05.626818922Z,-0.412762,9.992428,-1.036092,2467.5
2021-01-31T16:33:05.642780129Z,-0.457029,9.897911,-1.217947,2008.125
2021-01-31T16:33:05.658741232Z,-0.380459,10.037891,-1.259821,3298.75
2021-01-31T16:33:05.674715199Z,-0.502493,9.608379,-1.04686,2025.625
2021-01-31T16:33:05.690752030Z,-0.448654,10.199407,-0.963111,2393.125
2021-01-31T16:33:05.706741205Z,-0.518046,10.061819,-1.045663,2432.5
2021-01-31T16:33:05.722705016Z,-0.55992,10.165908,-0.847059,2253.125
2021-01-31T16:33:05.743557385Z,-0.489332,9.530612,-1.001396,2218.125
2021-01-31T16:33:05.759527238Z,-0.561117,10.855041,-1.007378,2576.875
2021-01-31T16:33:05.775493028Z,-0.476172,9.571291,-1.014557,2240
2021-01-31T16:33:05.791458038Z,-0.521635,10.412368,-1.221536,1732.5
2021-01-31T16:33:05.807424089Z,-0.417548,10.121639,-1.038485,2016.875
2021-01-31T16:33:05.823387171Z,-0.403191,10.512867,-1.188036,2108.75
2021-01-31T16:33:05.839352076Z,-0.276371,10.15155,-0.851845,2170
2021-01-31T16:33:05.855316669Z,-0.619741,10.072588,-1.183251,1903.125
2021-01-31T16:33:05.871280272Z,-0.372084,10.051051,-1.087538,2310
2021-01-31T16:33:05.887240542Z,-0.472582,10.357333,-0.721436,2310
2021-01-31T16:33:05.903204822Z,-0.476172,9.683753,-0.997807,2034.375
2021-01-31T16:33:05.919190820Z,-0.484547,10.528419,-1.147358,2323.125
2021-01-31T16:33:05.935170464Z,-0.539581,9.945767,-0.798006,2200.625
2021-01-31T16:33:05.951168233Z,-0.458226,10.402797,-1.092324,1736.875
2021-01-31T16:33:05.967167356Z,-0.434297,10.474581,-1.091127,2502.5
2021-01-31T16:33:05.983164969Z,-0.32662,9.992428,-0.987039,2060.625
2021-01-31T16:33:05.999163727Z,-0.476172,10.559525,-1.272982,2073.75
2021-01-31T16:33:06.015160454Z,-0.468993,9.975677,-0.805185,3233.125
2021-01-31T16:33:06.031156921Z,-0.452243,10.362118,-0.947558,2292.5
2021-01-31T16:33:06.047153439Z,-0.482154,10.242477,-0.898505,2187.5
2021-01-31T16:33:06.063153760Z,-0.608973,9.6012,-1.521835,1911.875
2021-01-31T16:33:06.079151581Z,-0.502493,9.635897,-1.184447,1531.25
2021-01-31T16:33:06.095146693Z,-0.405583,10.068997,-1.100698,2283.75
2021-01-31T16:33:06.111146545Z,-0.449851,9.793823,-1.133002,1505
2021-01-31T16:33:06.127144574Z,-0.324227,10.624132,-1.217947,2314.375
2021-01-31T16:33:06.143167967Z,-0.575474,9.52822,-0.932004,1798.125
2021-01-31T16:33:06.159164798Z,-0.380459,10.917253,-1.015753,1833.125
2021-01-31T16:33:06.175215743Z,-0.354138,9.444471,-0.964308,2065
2021-01-31T16:33:06.191266687Z,-0.291924,10.472188,-1.133002,2047.5
2021-01-31T16:33:06.207342422Z,-0.32662,9.810574,-0.9667,1911.875
2021-01-31T16:33:06.223445396Z,-0.4666,10.453046,-0.875773,1990.625
2021-01-31T16:33:06.239554047Z,-0.410369,9.872787,-1.073181,1964.375
2021-01-31T16:33:06.255558638Z,-0.42353,10.569098,-1.056431,2607.5
2021-01-31T16:33:06.271520002Z,-0.510868,9.929017,-0.915255,1999.375
2021-01-31T16:33:06.287485063Z,-0.564706,10.486545,-1.06361,2244.375
2021-01-31T16:33:06.303448874Z,-0.368495,9.700503,-0.874577,1894.375
2021-01-31T16:33:06.319414196Z,-0.303888,10.638489,-0.82672,2279.375
2021-01-31T16:33:06.335378320Z,-0.637687,9.530612,-0.927219,2436.875
2021-01-31T16:33:06.351458065Z,-0.510868,10.273583,-1.008575,1627.5
2021-01-31T16:33:06.367422554Z,-0.410369,10.011569,-1.083949,2139.375
2021-01-31T16:33:06.383385740Z,-0.497707,10.238889,-1.070788,2270.625
2021-01-31T16:33:06.399351791Z,-0.36012,9.801002,-0.958325,1942.5
2021-01-31T16:33:06.415314925Z,-0.485743,10.310673,-0.963111,2498.125
2021-01-31T16:33:06.431280924Z,-0.53001,10.127622,-0.815953,2458.75
2021-01-31T16:33:06.447244423Z,-0.514457,9.972089,-1.5003,1946.875
2021-01-31T16:33:06.463207922Z,-0.357727,9.920642,-1.112662,2060.625
2021-01-31T16:33:06.479187826Z,-0.357727,9.690931,-0.9667,2340.625
2021-01-31T16:33:06.495153564Z,-0.417548,10.022337,-1.088734,1623.125
2021-01-31T16:33:06.511117428Z,-0.4666,10.219746,-1.287339,1995
2021-01-31T16:33:06.527087958Z,-0.532403,10.15155,-0.832702,2266.25
2021-01-31T16:33:06.543051144Z,-0.496511,9.623933,-0.943969,1960
2021-01-31T16:33:06.559015216Z,-0.361316,10.277173,-1.004985,2305.625
2021-01-31T16:33:06.574991006Z,-0.647258,9.74836,-0.777667,2244.375
2021-01-31T16:33:06.590954140Z,-0.459422,10.18505,-1.061217,2047.5
2021-01-31T16:33:06.606915504Z,-0.449851,9.85484,-1.144966,2458.75
2021-01-31T16:33:06.622877857Z,-0.459422,10.307084,-1.014557,2305.625
2021-01-31T16:33:06.638840418Z,-0.521635,9.74836,-1.01695,2012.5
2021-01-31T16:33:06.654802406Z,-0.435494,10.362118,-0.891326,2148.125
2021-01-31T16:33:06.670763457Z,-0.398405,10.009177,-1.215554,2213.75
2021-01-31T16:33:06.686823516Z,-0.315853,9.815358,-0.978664,1995
2021-01-31T16:33:06.702842742Z,-0.491725,10.424332,-0.841077,2445.625
2021-01-31T16:33:06.718809366Z,-0.630509,9.998409,-1.033699,1767.5
2021-01-31T16:33:06.734780938Z,-0.398405,10.350154,-1.12343,2139.375
2021-01-31T16:33:06.750752665Z,-0.515653,10.132407,-1.118645,2664.375
2021-01-31T16:33:06.766739028Z,-0.394816,9.997212,-0.666401,2047.5
2021-01-31T16:33:06.782706069Z,-0.458226,10.054641,-1.019342,2428.125
2021-01-31T16:33:06.798672536Z,-0.452243,10.201799,-1.089931,2156.875
2021-01-31T16:33:06.814634108Z,-0.486939,10.287941,-0.875773,2060.625
2021-01-31T16:33:06.830597555Z,-0.333799,10.10489,-0.886541,2625
2021-01-31T16:33:06.846557824Z,-0.562313,10.279566,-0.498904,2489.375
2021-01-31T16:33:06.862522886Z,-0.819542,10.534401,-1.004985,2257.5
2021-01-31T16:33:06.878486905Z,-0.545564,10.072588,-0.856631,3145.625
2021-01-31T16:33:06.894452383Z,-0.447458,10.143176,-1.131805,2463.125
2021-01-31T16:33:06.910414840Z,-0.372084,10.122837,-1.519442,2826.25
2021-01-31T16:33:06.926377402Z,-0.413958,10.445867,-1.162912,2677.5
2021-01-31T16:33:06.942341578Z,-0.391227,9.823733,-0.947558,2550.625
2021-01-31T16:33:06.958468405Z,-0.287139,10.095319,-1.107877,2673.125
2021-01-31T16:33:06.974467267Z,-0.471386,10.368099,-0.990629,2808.75
2021-01-31T16:33:06.990468057Z,-0.384048,9.638289,-0.819542,2533.125
2021-01-31T16:33:07.006464836Z,-0.514457,10.175477,-1.177269,2655.625
2021-01-31T16:33:07.022467604Z,-0.445065,9.925428,-0.922433,2821.875
2021-01-31T16:33:07.038465269Z,-0.629312,10.398011,-0.869791,2861.25
2021-01-31T16:33:07.054466006Z,-0.600598,9.534202,-0.928415,2642.5
2021-01-31T16:33:07.070461848Z,-0.496511,10.281959,-1.207179,2983.75
2021-01-31T16:33:07.086460866Z,-0.409173,9.992428,-0.894916,3088.75
2021-01-31T16:33:07.102456083Z,-0.327817,8.919247,-1.192822,1872.5
2021-01-31T16:33:07.118452810Z,-0.331406,10.001998,-0.945165,2751.875
2021-01-31T16:33:07.134451932Z,-0.396012,9.328419,-0.823131,2865.625
2021-01-31T16:33:07.150449805Z,-0.479761,10.326227,-1.201197,2524.375
2021-01-31T16:33:07.166447730Z,-0.525225,9.377472,-1.010968,2454.375
2021-01-31T16:33:07.182464144Z,-0.363709,10.238889,-0.775275,2690.625
2021-01-31T16:33:07.198517588Z,-0.459422,9.720841,-0.662812,2331.875
2021-01-31T16:33:07.214596604Z,-0.490529,9.817751,-0.868595,2476.25
2021-01-31T16:33:07.230668902Z,-0.528814,9.732806,-0.89013,2283.75
2021-01-31T16:33:07.246829582Z,-0.449851,9.933804,-0.78006,2668.75
2021-01-31T16:33:07.262916671Z,-0.468993,9.906286,-0.861416,2410.625
2021-01-31T16:33:07.278882722Z,-0.504886,9.662218,-1.024128,3351.25
2021-01-31T16:33:07.294845543Z,-0.498904,9.683753,-0.927219,2003.75
2021-01-31T16:33:07.310808261Z,-0.5001,10.31187,-0.930808,2288.125
2021-01-31T16:33:07.326770874Z,-0.588634,9.859627,-0.805185,1981.875
2021-01-31T16:33:07.342731925Z,-0.33021,9.710074,-0.835095,1872.5
2021-01-31T16:33:07.358693184Z,-0.744168,9.763913,-0.672383,1907.5
2021-01-31T16:33:07.374656839Z,-0.692722,10.127622,-1.2335,1557.5
2021-01-31T16:33:07.390616484Z,-0.327817,9.662218,-0.641276,1570.625
2021-01-31T16:33:07.406581753Z,-0.57667,10.74497,-0.583849,2756.25
2021-01-31T16:33:07.423779487Z,-0.911665,9.850054,-0.778864,1741.25
2021-01-31T16:33:07.439803609Z,-0.579063,10.38844,-1.081556,1802.5
2021-01-31T16:33:07.456186002Z,-0.565903,9.950554,-0.89013,2047.5
2021-01-31T16:33:07.472153563Z,-0.624527,10.660025,-0.927219,1723.75
2021-01-31T16:33:07.488117687Z,-0.514457,10.005588,-0.86022,1968.75
2021-01-31T16:33:07.504082227Z,-0.589831,10.455438,-0.899701,1675.625
2021-01-31T16:33:07.520096037Z,-0.443869,9.74836,-1.019342,1575
2021-01-31T16:33:07.536056932Z,-0.558724,10.378868,-1.198804,1802.5
2021-01-31T16:33:07.552015274Z,-0.337388,10.064213,-1.032503,1500.625
2021-01-31T16:33:07.568091687Z,-0.42353,10.277173,-1.261017,1623.125
2021-01-31T16:33:07.584057789Z,-0.479761,10.40519,-1.223929,1491.875
2021-01-31T16:33:07.600021861Z,-0.246461,10.633704,-1.345963,1400
2021-01-31T16:33:07.615985620Z,-0.09332,9.97807,-1.319642,739.375
2021-01-31T16:33:07.631948442Z,-0.281157,11.412568,-1.194018,1500.625
2021-01-31T16:33:07.647929388Z,-0.488136,10.218549,-0.776471,503.125
2021-01-31T16:33:07.663894762Z,-0.415155,11.423335,-0.999003,1172.5
2021-01-31T16:33:07.679873677Z,-0.455833,10.632507,-0.87338,1592.5
2021-01-31T16:33:07.695987952Z,-0.565903,11.35514,-0.67358,1802.5
2021-01-31T16:33:07.711956503Z,-0.881755,10.595419,-0.569492,2340.625
2021-01-31T16:33:07.727967396Z,-0.759721,11.198411,-0.64008,3018.75
2021-01-31T16:33:07.743957821Z,-0.562313,10.34178,-0.84347,3014.375
2021-01-31T16:33:07.759920539Z,-0.391227,10.689935,-1.255035,3351.25
2021-01-31T16:33:07.775881641Z,-0.391227,10.335798,-1.002593,3749.375
2021-01-31T16:33:07.791991959Z,-0.43669,9.836893,-1.367498,3228.75
2021-01-31T16:33:07.807953687Z,-0.290728,9.771091,-1.539781,3115
2021-01-31T16:33:07.823913123Z,-0.412762,9.729217,-1.422533,2966.25
2021-01-31T16:33:07.839871934Z,-0.227318,10.046266,-1.200001,2450
2021-01-31T16:33:07.855834287Z,-0.387637,9.745967,-0.975075,2345
2021-01-31T16:33:07.871797526Z,-0.497707,9.750752,-0.990629,1872.5
2021-01-31T16:33:07.887758785Z,-0.427119,9.804591,-1.038485,1509.375
2021-01-31T16:33:07.903733169Z,-0.525225,9.890733,-0.81356,1894.375
2021-01-31T16:33:07.919700626Z,-0.614955,10.289137,-0.937986,1614.375
2021-01-31T16:33:07.935674124Z,-0.464208,10.89811,-0.53001,2594.375
2021-01-31T16:33:07.951635956Z,-0.526421,10.290334,-0.659223,2323.125
2021-01-31T16:33:07.967599976Z,-0.485743,10.833504,-0.827917,2668.75
2021-01-31T16:33:07.983578370Z,-0.430708,10.040283,-0.707079,2804.375
2021-01-31T16:33:07.999579107Z,-0.370888,11.145767,-0.770489,3276.875
2021-01-31T16:33:08.015577396Z,-0.526421,10.124033,-0.954736,3154.375
2021-01-31T16:33:08.031576519Z,-0.270389,9.960124,-1.278964,2970.625
2021-01-31T16:33:08.047573923Z,-0.354138,9.693325,-1.289732,2751.875
2021-01-31T16:33:08.063565702Z,-0.430708,9.812965,-1.069592,3071.25
2021-01-31T16:33:08.079588574Z,-0.491725,9.656236,-0.947558,2205
2021-01-31T16:33:08.095584884Z,-0.533599,10.231709,-0.984646,2559.375
2021-01-31T16:33:08.111583434Z,-0.644866,9.734003,-1.085145,2078.125
2021-01-31T16:33:08.127581463Z,-0.42353,10.005588,-1.133002,1750
2021-01-31T16:33:08.143575585Z,-0.45344,9.850054,-0.655633,1973.125
2021-01-31T16:33:08.159569812Z,-0.537189,10.436296,-0.76331,1776.25
2021-01-31T16:33:08.175754711Z,-0.650848,10.009177,-0.857827,1421.875
2021-01-31T16:33:08.191984608Z,-0.598206,9.883554,-0.611366,1710.625
2021-01-31T16:33:08.208107216Z,-0.591027,10.399208,-0.744168,1863.75
2021-01-31T16:33:08.224181806Z,-0.509671,10.150353,-0.701097,1946.875
2021-01-31T16:33:08.240244781Z,-0.356531,10.314261,-0.637687,1960
2021-01-31T16:33:08.256247393Z,-0.540778,10.066606,-0.978664,1942.5
2021-01-31T16:33:08.272844050Z,-0.484547,10.237692,-0.872184,1977.5
2021-01-31T16:33:08.288847027Z,-0.312263,10.078569,-0.866202,2012.5
2021-01-31T16:33:08.304811463Z,-0.339781,9.990034,-0.940379,2095.625
2021-01-31T16:33:08.320773659Z,-0.361316,10.1013,-0.940379,1815.625
2021-01-31T16:33:08.336734606Z,-0.200997,10.669596,-1.12702,1938.125
2021-01-31T16:33:08.352699146Z,-0.362513,9.759127,-1.295713,1588.125
2021-01-31T16:33:08.368662541Z,-0.211765,10.053445,-1.097109,1741.25
2021-01-31T16:33:08.384624373Z,-0.545564,9.946963,-0.768096,2257.5
2021-01-31T16:33:08.400587038Z,-0.430708,10.070194,-1.130609,1684.375
2021-01-31T16:33:08.416547047Z,-0.397209,9.796216,-1.009771,1614.375
2021-01-31T16:33:08.432510494Z,-0.59342,10.016356,-0.903291,1741.25
2021-01-31T16:33:08.448471701Z,-0.36012,10.299905,-0.878166,1780.625
2021-01-31T16:33:08.464437022Z,-0.624527,10.009177,-1.062413,1907.5
2021-01-31T16:33:08.480399635Z,-0.495314,10.073784,-0.951147,1631.875
2021-01-31T16:33:08.496401987Z,-0.43669,10.249657,-0.927219,2069.375
2021-01-31T16:33:08.512364913Z,-0.630509,10.162319,-0.861416,2139.375
2021-01-31T16:33:08.528349192Z,-0.543171,9.927821,-0.940379,2095.625
2021-01-31T16:33:08.544312482Z,-0.495314,10.080962,-1.054038,2318.75
2021-01-31T16:33:08.560271814Z,-0.43669,9.848858,-1.10668,2222.5
2021-01-31T16:33:08.576246146Z,-0.729811,9.876375,-0.937986,1955.625
2021-01-31T16:33:08.592207822Z,-0.211765,9.702895,-1.111466,2305.625
2021-01-31T16:33:08.608171372Z,-0.478565,9.907482,-1.379462,2419.375
2021-01-31T16:33:08.624149975Z,-0.687937,9.373882,-1.075574,1732.5
2021-01-31T16:33:08.640108005Z,-0.327817,9.883554,-1.018146,1890
2021-01-31T16:33:08.656070097Z,-0.095713,10.437491,-0.926022,2296.875
2021-01-31T16:33:08.672037346Z,-0.602991,9.815358,-0.782453,1850.625
2021-01-31T16:33:08.688102925Z,-0.569492,10.159925,-1.028914,1548.75
2021-01-31T16:33:08.704122463Z,-0.489332,10.331012,-1.122234,2126.25
2021-01-31T16:33:08.720088774Z,-0.637687,10.297512,-0.693919,1745.625
2021-01-31T16:33:08.736053315Z,-0.388834,10.231709,-0.774078,1890
2021-01-31T16:33:08.752017438Z,-0.574277,10.491331,-0.887737,2463.125
2021-01-31T16:33:08.767982135Z,-0.527617,10.287941,-0.993021,1789.375
2021-01-31T16:33:08.784071150Z,-0.366102,10.660025,-1.039681,2121.875
2021-01-31T16:33:08.800036993Z,-0.472582,10.310673,-0.917647,2397.5
2021-01-31T16:33:08.816000491Z,-0.433101,10.322637,-0.82672,2261.875
2021-01-31T16:33:08.831964407Z,-0.494118,10.183852,-1.009771,2218.125
2021-01-31T16:33:08.847929468Z,-0.535992,10.607382,-0.900898,2450
2021-01-31T16:33:08.863896300Z,-0.474975,9.930215,-0.787239,2117.5
2021-01-31T16:33:08.879856829Z,-0.361316,10.487741,-0.910469,2546.25
2021-01-31T16:33:08.895835224Z,-0.524028,9.674182,-0.768096,2533.125
2021-01-31T16:33:08.911796014Z,-0.430708,9.933804,-1.022932,1684.375
2021-01-31T16:33:08.928304549Z,-0.180658,9.890733,-1.136591,2428.125
2021-01-31T16:33:08.944269297Z,-0.379262,10.238889,-1.094716,2366.875
2021-01-31T16:33:08.960231598Z,-0.336192,9.881162,-1.01695,2034.375
2021-01-31T16:33:08.976194368Z,-0.528814,10.072588,-0.894916,2091.25
2021-01-31T16:33:08.992273592Z,-0.388834,10.661221,-1.092324,2078.125
2021-01-31T16:33:09.008271204Z,-0.55992,10.479367,-0.801596,2266.25
2021-01-31T16:33:09.024271108Z,-0.524028,10.174281,-0.881755,2349.375
2021-01-31T16:33:09.040265960Z,-0.602991,10.604989,-0.948754,2511.25
2021-01-31T16:33:09.056311696Z,-0.447458,10.229317,-0.836291,2563.75
2021-01-31T16:33:09.072310714Z,-0.442672,9.924232,-0.915255,2423.75
2021-01-31T16:33:09.088311399Z,-0.336192,10.532009,-1.081556,2703.75
2021-01-31T16:33:09.104312657Z,-0.697508,9.426525,-0.634098,2611.875
2021-01-31T16:33:09.120306727Z,-0.533599,9.958927,-1.211965,1916.25
2021-01-31T16:33:09.136307620Z,-0.594616,9.425328,-0.987039,2380
2021-01-31T16:33:09.152299139Z,-0.392423,9.68136,-1.081556,2353.75
2021-01-31T16:33:09.168295657Z,-0.528814,10.398011,-0.996611,2677.5
2021-01-31T16:33:09.184318685Z,-0.607777,9.263813,-0.932004,2056.25
2021-01-31T16:33:09.200361661Z,-0.594616,9.963714,-1.148555,2073.75
2021-01-31T16:33:09.216443385Z,-0.484547,10.089336,-0.982254,2253.125
2021-01-31T16:33:09.232517557Z,-0.480957,9.952947,-1.044467,1373.75
2021-01-31T16:33:09.248528346Z,-0.314656,10.386046,-1.019342,2222.5
2021-01-31T16:33:09.264526635Z,-0.617348,10.183852,-0.86022,3259.375
2021-01-31T16:33:09.280523414Z,-0.472582,10.287941,-1.021735,1806.875
2021-01-31T16:33:09.296715656Z,-0.427119,9.942179,-1.176072,2034.375
2021-01-31T16:33:09.312712383Z,-0.384048,10.748559,-0.908076,2261.875
2021-01-31T16:33:09.328708849Z,-0.570688,10.24846,-0.850649,2078.125
2021-01-31T16:33:09.344708128Z,-0.446261,10.234102,-1.115055,2051.875
2021-01-31T16:33:09.360705948Z,-0.490529,10.253245,-1.283749,2086.875
2021-01-31T16:33:09.376725331Z,-0.293121,10.516455,-1.085145,2200.625
2021-01-31T16:33:09.392721641Z,-0.555135,10.323833,-1.103091,1929.375
2021-01-31T16:33:09.408876279Z,-0.202193,9.806983,-0.827917,1968.75
2021-01-31T16:33:09.424875350Z,-0.424726,10.6349,-1.04686,2310
2021-01-31T16:33:09.440873379Z,-0.431904,10.283154,-1.146162,2021.25
2021-01-31T16:33:09.456869272Z,-0.400798,9.999605,-1.071985,1968.75
2021-01-31T16:33:09.472865999Z,-0.547956,10.43151,-0.880559,1439.375
2021-01-31T16:33:09.488866423Z,-0.22014,10.374083,-0.636491,2135
2021-01-31T16:33:09.504889555Z,-0.544367,10.49851,-0.957129,2130.625
2021-01-31T16:33:09.520889772Z,-0.472582,9.937392,-0.697508,2170
2021-01-31T16:33:09.536884988Z,-0.476172,10.595419,-0.927219,2738.75
2021-01-31T16:33:09.552881298Z,-0.526421,10.191031,-0.904487,2423.75
2021-01-31T16:33:09.568876202Z,-0.400798,9.842876,-0.794417,2471.875
2021-01-31T16:33:09.584871522Z,-0.366102,10.054641,-1.052842,2528.75
2021-01-31T16:33:09.600868353Z,-0.463011,10.115658,-1.100698,2533.125
2021-01-31T16:33:09.616864038Z,-0.62692,10.516455,-0.888934,1995
2021-01-31T16:33:09.632859723Z,-0.498904,9.580862,-0.695115,2401.875
2021-01-31T16:33:09.648859210Z,-0.446261,10.236496,-1.094716,2865.625
2021-01-31T16:33:09.664862500Z,-0.421137,9.682556,-0.868595,2524.375
2021-01-31T16:33:09.680868341Z,-0.61017,9.818949,-0.884148,2135
2021-01-31T16:33:09.697356616Z,-0.338584,9.994821,-0.934397,2979.375
2021-01-31T16:33:09.713421309Z,-0.474975,9.488738,-0.948754,3311.875
2021-01-31T16:33:09.734821734Z,-0.332602,9.997212,-0.800399,2625
2021-01-31T16:33:09.750880803Z,-0.625723,9.88475,-0.695115,2813.125
2021-01-31T16:33:09.766890238Z,-0.443869,10.08814,-0.995414,2038.75
2021-01-31T16:33:09.782890402Z,-0.339781,9.891929,-0.926022,2791.25
2021-01-31T16:33:09.798889003Z,-0.491725,10.023535,-0.746561,2165.625
2021-01-31T16:33:09.814885939Z,-0.448654,9.87159,-0.915255,2038.75
2021-01-31T16:33:09.830881519Z,-0.538385,10.003194,-0.893719,2450
2021-01-31T16:33:09.846881996Z,-0.589831,9.739985,-0.734596,2161.25
2021-01-31T16:33:09.862876692Z,-0.490529,10.552348,-0.909273,2598.75
2021-01-31T16:33:09.878874043Z,-0.662812,10.089336,-0.413958,2607.5
2021-01-31T16:33:09.894874155Z,-0.561117,10.322637,-0.825524,2681.875
2021-01-31T16:33:09.910871872Z,-0.647258,10.216157,-0.776471,2415
2021-01-31T16:33:09.926873963Z,-0.479761,10.034302,-0.672383,2996.875
2021-01-31T16:33:09.942874648Z,-0.437887,9.333204,-1.049253,1960
2021-01-31T16:33:09.958867885Z,-0.457029,10.359726,-0.997807,2572.5
2021-01-31T16:33:09.974867111Z,-0.654437,9.698111,-1.028914,2301.25
2021-01-31T16:33:09.990862692Z,-0.356531,10.237692,-0.963111,2205
2021-01-31T16:33:10.006862284Z,-0.531207,9.915856,-0.836291,2296.875
2021-01-31T16:33:10.023041557Z,-0.565903,10.254441,-0.875773,2279.375
2021-01-31T16:33:10.039046096Z,-0.594616,10.019944,-1.042074,2008.125
2021-01-31T16:33:10.055053708Z,-0.551546,9.741181,-0.868595,1793.75
2021-01-31T16:33:10.071049132Z,-0.477368,10.378868,-0.80997,2121.875
2021-01-31T16:33:10.087047682Z,-0.496511,10.018748,-0.745364,2073.75
2021-01-31T16:33:10.103044044Z,-0.496511,10.163515,-0.914058,1841.875
2021-01-31T16:33:10.119040354Z,-0.568295,10.467402,-0.850649,2043.125
2021-01-31T16:33:10.135090829Z,-0.448654,10.409975,-0.777667,1955.625
2021-01-31T16:33:10.151089066Z,-0.891326,10.328619,-0.771685,2156.875
2021-01-31T16:33:10.167085219Z,-0.465404,10.021141,-0.841077,3066.875
2021-01-31T16:33:10.183128716Z,-0.403191,10.303494,-0.949951,2174.375
2021-01-31T16:33:10.199219242Z,-0.553938,10.192227,-0.866202,2205
2021-01-31T16:33:10.215396328Z,-0.549153,10.29153,-0.625723,1850.625
2021-01-31T16:33:10.231475968Z,-0.302692,10.272388,-0.734596,2345
2021-01-31T16:33:10.247602379Z,-0.550349,9.939785,-1.038485,1990.625
2021-01-31T16:33:10.263895295Z,-0.489332,10.437491,-1.180858,2165.625
2021-01-31T16:33:10.280021601Z,-0.396012,10.359726,-0.314656,1898.75
2021-01-31T16:33:10.296103169Z,-0.449851,10.695917,-0.711865,2270.625
2021-01-31T16:33:10.312211455Z,-0.53001,10.389636,-0.690329,2213.75
2021-01-31T16:33:10.328366771Z,-0.37328,9.875179,-0.872184,1592.5
